Ngày,Lần cuối,Mở,Cao,Thấp,KL,% Thay đổi
23/07/2009,"17,803.00","17,811.00","17,812.00","17,773.00",,-0.02%
22/07/2009,"17,806.00","17,810.00","17,810.00","17,792.50",,0.01%
21/07/2009,"17,805.00","17,810.00","17,811.00","17,773.00",,0.03%
20/07/2009,"17,800.00","17,808.00","17,809.00","17,773.00",,-0.04%
17/07/2009,"17,808.00","17,807.00","17,808.00","17,773.00",,0.03%
16/07/2009,"17,803.00","17,804.00","17,805.00","17,790.50",,0.00%
15/07/2009,"17,803.00","17,806.00","17,807.00","17,773.00",,0.02%
14/07/2009,"17,800.00","17,805.00","17,806.00","17,773.00",,0.23%
13/07/2009,"17,760.00","17,804.00","17,804.00","17,773.00",,-0.25%
10/07/2009,"17,805.00","17,804.00","17,805.00","17,773.00",,0.02%
09/07/2009,"17,802.00","17,802.00","17,803.00","17,789.00",,0.01%
08/07/2009,"17,800.00","17,803.00","17,804.00","17,773.00",,-0.02%
07/07/2009,"17,803.00","17,803.00","17,803.00","17,773.00",,0.01%
06/07/2009,"17,801.00","17,801.00","17,802.00","17,789.00",,0.06%
03/07/2009,"17,790.00","17,800.00","17,800.00","17,788.00",,-0.04%
02/07/2009,"17,798.00","17,790.00","17,800.00","17,785.00",,-0.01%
01/07/2009,"17,800.00","17,800.00","17,801.00","17,773.00",,0.23%
30/06/2009,"17,760.00","17,800.00","17,800.00","17,773.00",,-0.22%
29/06/2009,"17,800.00","17,803.00","17,803.00","17,773.00",,-0.01%
26/06/2009,"17,801.00","17,800.00","17,801.00","17,773.00",,0.01%
25/06/2009,"17,800.00","17,801.00","17,802.00","17,773.00",,0.23%
24/06/2009,"17,760.00","17,799.00","17,800.00","17,773.00",,0.00%
23/06/2009,"17,760.00","17,800.00","17,801.00","17,773.00",,0.00%
22/06/2009,"17,760.00","17,798.00","17,799.00","17,773.00",,-0.22%
19/06/2009,"17,800.00","17,799.00","17,800.00","17,773.00",,0.06%
18/06/2009,"17,789.00","17,797.00","17,798.00","17,773.00",,0.16%
17/06/2009,"17,760.00","17,798.00","17,798.00","17,773.00",,-0.19%
16/06/2009,"17,794.00","17,796.00","17,797.00","17,783.00",,0.00%
15/06/2009,"17,794.00","17,794.00","17,795.00","17,782.00",,0.01%
12/06/2009,"17,793.00","17,792.00","17,793.00","17,773.00",,0.04%
11/06/2009,"17,785.00","17,793.00","17,793.00","17,773.00",,0.02%
10/06/2009,"17,782.00","17,791.00","17,792.00","17,781.00",,-0.04%
09/06/2009,"17,790.00","17,790.00","17,791.00","17,773.00",,0.01%
08/06/2009,"17,788.00","17,788.00","17,788.00","17,780.00",,-0.01%
05/06/2009,"17,790.00","17,786.00","17,790.00","17,779.00",,0.12%
04/06/2009,"17,769.00","17,787.00","17,787.00","17,773.00",,0.05%
03/06/2009,"17,760.00","17,786.00","17,787.00","17,773.00",,0.00%
02/06/2009,"17,760.00","17,784.00","17,785.00","17,773.00",,-0.06%
01/06/2009,"17,770.00","17,785.00","17,785.00","17,778.50",,0.03%
29/05/2009,"17,765.00","17,783.00","17,784.00","17,772.50",,-0.08%
28/05/2009,"17,780.00","17,784.00","17,784.00","17,778.00",,0.10%
27/05/2009,"17,763.00","17,781.00","17,782.00","17,771.50",,-0.10%
26/05/2009,"17,780.00","17,762.00","17,780.00","17,771.00",,-0.02%
25/05/2009,"17,783.00","17,782.00","17,783.00","17,772.00",,0.01%
22/05/2009,"17,781.00","17,781.00","17,781.00","17,771.40",,0.01%
21/05/2009,"17,780.00","17,780.00","17,780.00","17,771.00",,-0.01%
20/05/2009,"17,782.00","17,780.00","17,782.00","17,774.00",,0.01%
19/05/2009,"17,780.00","17,763.00","17,781.00","17,766.50",,0.00%
18/05/2009,"17,780.00","17,780.00","17,783.00","17,767.50",,-0.01%
15/05/2009,"17,782.00","17,764.00","17,782.00","17,767.00",,0.18%
14/05/2009,"17,750.00","17,767.00","17,785.00","17,768.50",,-0.06%
13/05/2009,"17,760.00","17,765.00","17,783.00","17,767.00",,-0.06%
12/05/2009,"17,770.00","17,764.00","17,783.00","17,767.00",,-0.08%
11/05/2009,"17,785.00","17,780.00","17,785.00","17,767.50",,0.11%
08/05/2009,"17,765.00","17,780.00","17,783.00","17,767.00",,0.03%
07/05/2009,"17,760.00","17,780.00","17,785.00","17,767.50",,-0.11%
06/05/2009,"17,780.00","17,780.00","17,786.00","17,767.50",,0.03%
05/05/2009,"17,775.00","17,780.00","17,784.00","17,766.50",,-0.04%
04/05/2009,"17,782.00","17,780.00","17,784.00","17,767.50",,0.01%
01/05/2009,"17,780.00","17,780.00","17,780.00","17,781.50",,-0.01%
30/04/2009,"17,782.00","17,782.00","17,782.00","17,782.00",,0.00%
29/04/2009,"17,782.00","17,763.00","17,782.00","17,766.50",,0.12%
28/04/2009,"17,760.00","17,780.00","17,782.00","17,766.50",,-0.06%
27/04/2009,"17,771.00","17,761.00","17,780.00","17,765.00",,0.06%
24/04/2009,"17,760.00","17,780.00","17,780.00","17,765.50",,-0.08%
23/04/2009,"17,775.00","17,780.00","17,782.00","17,767.00",,0.42%
22/04/2009,"17,700.00","17,780.00","17,782.00","17,741.00",,-0.48%
21/04/2009,"17,785.00","17,785.00","17,785.00","17,742.50",,-0.08%
20/04/2009,"17,800.00","17,785.00","17,800.00","17,772.50",,0.11%
17/04/2009,"17,780.00","17,785.00","17,785.00","17,772.50",,0.00%
16/04/2009,"17,780.00","17,750.00","17,784.00","17,762.50",,0.06%
15/04/2009,"17,770.00","17,730.00","17,784.00","17,738.00",,0.45%
14/04/2009,"17,690.00","17,730.00","17,781.00","17,736.50",,-0.23%
13/04/2009,"17,730.00","17,783.00","17,783.00","17,757.50",,-0.17%
10/04/2009,"17,760.00","17,770.00","17,782.00","17,757.00",,0.34%
09/04/2009,"17,700.00","17,784.00","17,784.00","17,743.00",,-0.47%
08/04/2009,"17,783.00","17,780.00","17,784.00","17,752.00",,0.41%
07/04/2009,"17,710.00","17,760.00","17,785.00","17,748.50",,-0.17%
06/04/2009,"17,740.00","17,740.00","17,740.00","17,764.00",,-0.17%
03/04/2009,"17,770.00","17,770.00","17,783.00","17,744.00",,0.11%
02/04/2009,"17,750.00","17,700.00","17,785.00","17,720.00",,0.40%
01/04/2009,"17,680.00","17,770.00","17,785.00","17,735.00",,-0.23%
31/03/2009,"17,720.00","17,740.00","17,797.00","17,750.00",,0.11%
30/03/2009,"17,700.00","17,700.00","17,801.00","17,750.00",,-0.06%
27/03/2009,"17,710.00","17,780.00","17,800.00","17,750.00",,-0.23%
26/03/2009,"17,750.00","17,750.00","17,820.00","17,762.00",,0.62%
25/03/2009,"17,640.00","17,700.00","17,807.00","17,720.00",,0.28%
24/03/2009,"17,590.00","17,450.00","17,700.00","17,500.00",,0.88%
23/03/2009,"17,436.00","17,485.00","17,488.00","17,462.50",,0.01%
20/03/2009,"17,435.00","17,480.00","17,489.00","17,460.00",,-0.26%
19/03/2009,"17,480.00","17,480.00","17,530.00","17,472.00",,0.28%
18/03/2009,"17,432.00","17,483.00","17,484.00","17,458.50",,0.00%
17/03/2009,"17,432.00","17,483.00","17,485.00","17,459.00",,0.00%
16/03/2009,"17,432.00","17,483.00","17,483.00","17,457.50",,0.00%
13/03/2009,"17,432.00","17,482.00","17,482.00","17,457.50",,-0.01%
12/03/2009,"17,434.00","17,484.00","17,484.00","17,458.50",,0.00%
11/03/2009,"17,434.00","17,480.00","17,485.00","17,457.50",,0.03%
10/03/2009,"17,428.00","17,482.00","17,483.00","17,456.00",,-0.01%
09/03/2009,"17,430.00","17,479.00","17,480.00","17,455.50",,0.00%
06/03/2009,"17,430.00","17,477.00","17,481.00","17,456.00",,-0.27%
05/03/2009,"17,478.00","17,478.00","17,479.00","17,465.00",,0.03%
04/03/2009,"17,473.00","17,476.00","17,478.00","17,453.00",,0.26%
03/03/2009,"17,428.00","17,428.00","17,478.00","17,453.50",,0.00%
02/03/2009,"17,428.00","17,479.00","17,480.00","17,454.00",,0.00%
27/02/2009,"17,428.00","17,478.00","17,479.00","17,454.00",,-0.01%
26/02/2009,"17,430.00","17,481.00","17,482.00","17,456.00",,0.00%
25/02/2009,"17,430.00","17,480.00","17,481.00","17,456.00",,0.01%
24/02/2009,"17,428.00","17,475.00","17,479.00","17,454.00",,-0.01%
23/02/2009,"17,430.00","17,479.00","17,480.00","17,454.00",,-0.29%
20/02/2009,"17,480.00","17,481.00","17,485.00","17,456.50",,0.29%
19/02/2009,"17,430.00","17,485.00","17,510.00","17,458.00",,0.00%
18/02/2009,"17,430.00","17,470.00","17,486.00","17,458.50",,-0.03%
17/02/2009,"17,435.00","17,470.00","17,488.00","17,462.00",,0.03%
16/02/2009,"17,430.00","17,489.00","17,525.00","17,457.50",,0.00%
13/02/2009,"17,430.00","17,487.00","17,525.00","17,458.00",,0.00%
12/02/2009,"17,430.00","17,484.00","17,485.00","17,458.00",,-0.03%
11/02/2009,"17,435.00","17,485.00","17,486.00","17,461.00",,0.03%
10/02/2009,"17,430.00","17,483.00","17,484.00","17,457.50",,-0.14%
09/02/2009,"17,454.00","17,500.00","17,500.00","17,469.00",,0.11%
06/02/2009,"17,434.00","17,485.00","17,488.00","17,460.00",,0.00%
05/02/2009,"17,434.00","17,487.00","17,488.00","17,461.50",,0.00%
04/02/2009,"17,434.00","17,487.00","17,487.00","17,461.00",,0.00%
03/02/2009,"17,434.00","17,482.00","17,525.00","17,456.00",,0.00%
02/02/2009,"17,434.00","17,480.00","17,486.00","17,460.50",,0.00%
30/01/2009,"17,434.00","17,475.00","17,483.00","17,453.00",,0.07%
29/01/2009,"17,422.00","17,422.00","17,422.00","17,477.00",,0.00%
28/01/2009,"17,422.00","17,422.00","17,422.00","17,477.00",,0.00%
27/01/2009,"17,422.00","17,422.00","17,422.00","17,477.00",,-0.29%
26/01/2009,"17,472.00","17,472.00","17,472.00","17,472.00",,0.00%
23/01/2009,"17,472.00","17,480.00","17,481.00","17,451.00",,0.33%
22/01/2009,"17,415.00","17,475.00","17,482.00","17,449.50",,-0.09%
21/01/2009,"17,430.00","17,480.00","17,480.00","17,455.00",,0.09%
20/01/2009,"17,415.00","17,470.00","17,481.00","17,447.50",,0.00%
19/01/2009,"17,415.00","17,475.00","17,479.00","17,447.00",,-0.36%
16/01/2009,"17,478.00","17,475.00","17,480.00","17,449.50",,-0.01%
15/01/2009,"17,479.00","17,475.00","17,480.00","17,465.50",,0.03%
14/01/2009,"17,474.00","17,475.00","17,480.00","17,466.50",,0.31%
13/01/2009,"17,420.00","17,500.00","17,500.00","17,452.50",,-0.31%
12/01/2009,"17,475.00","17,470.00","17,481.00","17,466.00",,0.32%
09/01/2009,"17,420.00","17,472.00","17,480.00","17,451.00",,0.03%
08/01/2009,"17,415.00","17,460.00","17,520.00","17,444.50",,-0.06%
07/01/2009,"17,426.00","17,400.00","17,480.00","17,440.00",,0.01%
06/01/2009,"17,425.00","17,400.00","17,479.00","17,440.00",,0.07%
05/01/2009,"17,412.00","17,480.00","17,480.00","17,440.00",,-0.07%
02/01/2009,"17,424.00","17,420.00","17,480.00","17,442.00",,-0.32%
01/01/2009,"17,480.00","17,480.00","17,480.00","17,480.00",,0.00%
31/12/2008,"17,480.00","17,420.00","17,485.00","17,425.00",,0.17%
30/12/2008,"17,450.00","17,400.00","17,488.00","17,442.50",,-0.21%
29/12/2008,"17,487.00","17,400.00","17,487.00","17,443.50",,0.23%
26/12/2008,"17,447.00","17,350.00","17,495.00","17,400.00",,0.97%
25/12/2008,"17,280.00","17,190.00","17,320.00","17,245.00",,1.77%
24/12/2008,"16,980.00","16,987.00","16,989.00","16,963.50",,-0.03%
23/12/2008,"16,985.00","16,989.00","16,989.00","16,964.50",,0.26%
22/12/2008,"16,941.00","16,889.00","16,992.00","16,938.00",,0.01%
19/12/2008,"16,939.00","16,988.00","16,989.00","16,964.00",,-0.24%
18/12/2008,"16,980.00","16,980.00","16,988.00","16,959.00",,0.00%
17/12/2008,"16,980.00","16,950.00","16,987.00","16,960.00",,-0.12%
16/12/2008,"17,000.00","16,984.00","17,000.00","16,956.00",,0.00%
15/12/2008,"17,000.00","17,000.00","17,000.00","16,958.00",,0.00%
12/12/2008,"17,000.00","17,000.00","17,000.00","16,972.00",,0.41%
11/12/2008,"16,930.00","16,980.00","17,000.00","16,957.00",,0.00%
10/12/2008,"16,930.00","16,984.00","16,985.00","16,951.00",,-0.28%
09/12/2008,"16,977.00","16,980.00","16,986.00","16,966.00",,-0.02%
08/12/2008,"16,980.00","17,000.00","17,000.00","16,946.00",,0.30%
05/12/2008,"16,930.00","16,980.00","17,000.00","16,956.00",,0.06%
04/12/2008,"16,920.00","16,979.00","16,979.00","16,930.00",,-0.35%
03/12/2008,"16,979.00","16,977.00","16,980.00","16,949.50",,0.60%
02/12/2008,"16,877.00","17,000.00","17,000.00","16,926.00",,-0.72%
01/12/2008,"17,000.00","16,973.00","17,000.00","16,944.00",,0.49%
28/11/2008,"16,917.00","16,975.00","16,976.00","16,946.00",,0.27%
27/11/2008,"16,871.00","16,900.00","16,975.00","16,923.50",,-0.17%
26/11/2008,"16,900.00","16,975.00","16,975.00","16,937.00",,-0.12%
25/11/2008,"16,921.00","16,973.00","16,975.00","16,947.00",,0.05%
24/11/2008,"16,913.00","16,968.00","16,975.00","16,943.00",,-0.04%
21/11/2008,"16,920.00","16,970.00","16,972.00","16,937.00",,-0.02%
20/11/2008,"16,924.00","16,900.00","16,975.00","16,938.00",,-0.27%
19/11/2008,"16,970.00","16,975.00","16,978.00","16,945.00",,0.05%
18/11/2008,"16,962.00","16,970.00","16,980.00","16,966.00",,-0.05%
17/11/2008,"16,970.00","16,970.00","16,983.00","16,957.50",,0.21%
14/11/2008,"16,935.00","16,970.00","16,985.00","16,952.50",,-0.09%
13/11/2008,"16,950.00","16,950.00","16,987.00","16,925.00",,0.33%
12/11/2008,"16,895.00","16,951.00","16,955.00","16,922.50",,-0.03%
11/11/2008,"16,900.00","16,850.00","16,980.00","16,900.00",,0.36%
10/11/2008,"16,840.00","16,940.00","16,990.00","16,895.00",,-0.24%
07/11/2008,"16,880.00","16,800.00","16,988.00","16,872.50",,0.27%
06/11/2008,"16,835.00","16,836.00","16,839.00","16,813.50",,0.31%
05/11/2008,"16,783.00","16,833.00","16,841.00","16,810.00",,0.07%
04/11/2008,"16,772.00","16,830.00","16,840.00","16,806.00",,-0.17%
03/11/2008,"16,800.00","16,810.00","16,834.00","16,815.00",,-0.30%
31/10/2008,"16,850.00","16,790.00","16,850.00","16,782.50",,0.00%
30/10/2008,"16,850.00","16,750.00","16,850.00","16,785.00",,0.12%
29/10/2008,"16,830.00","16,840.00","16,840.00","16,788.00",,0.30%
28/10/2008,"16,780.00","16,750.00","16,850.00","16,796.00",,-0.07%
27/10/2008,"16,792.00","16,830.00","16,850.00","16,790.00",,-0.21%
24/10/2008,"16,828.00","16,830.00","16,840.00","16,774.00",,0.23%
23/10/2008,"16,790.00","16,820.00","16,845.00","16,807.50",,0.13%
22/10/2008,"16,769.00","16,760.00","16,840.00","16,765.00",,0.41%
21/10/2008,"16,700.00","16,740.00","16,810.00","16,660.00",,0.72%
20/10/2008,"16,580.00","16,610.00","16,660.00","16,575.00",,0.00%
17/10/2008,"16,580.00","16,580.00","16,600.00","16,565.00",,0.06%
16/10/2008,"16,570.00","16,580.00","16,590.00","16,565.00",,0.21%
15/10/2008,"16,535.00","16,575.00","16,590.00","16,560.00",,-0.24%
14/10/2008,"16,575.00","16,565.00","16,580.00","16,560.00",,-0.03%
13/10/2008,"16,580.00","16,565.00","16,590.00","16,562.50",,0.06%
10/10/2008,"16,570.00","16,590.00","16,590.00","16,560.00",,0.18%
09/10/2008,"16,540.00","16,580.00","16,600.00","16,570.00",,-0.61%
08/10/2008,"16,642.00","16,610.00","16,642.00","16,582.50",,0.25%
07/10/2008,"16,600.00","16,590.00","16,610.00","16,595.00",,0.42%
06/10/2008,"16,530.00","16,500.00","16,590.00","16,555.00",,0.03%
03/10/2008,"16,525.00","16,570.00","16,590.00","16,555.00",,-0.21%
02/10/2008,"16,560.00","16,570.00","16,590.00","16,550.00",,-0.12%
01/10/2008,"16,580.00","16,570.00","16,590.00","16,555.00",,0.00%
30/09/2008,"16,580.00","16,570.00","16,595.00","16,570.00",,0.24%
29/09/2008,"16,540.00","16,570.00","16,590.00","16,565.00",,-0.21%
26/09/2008,"16,575.00","16,580.00","16,590.00","16,562.50",,0.21%
25/09/2008,"16,540.00","16,550.00","16,610.00","16,575.00",,0.00%
24/09/2008,"16,540.00","16,580.00","16,600.00","16,575.00",,-0.66%
23/09/2008,"16,650.00","16,660.00","16,660.00","16,590.00",,-0.12%
22/09/2008,"16,670.00","16,680.00","16,730.00","16,695.00",,-0.24%
19/09/2008,"16,710.00","16,680.00","16,730.00","16,635.00",,0.24%
18/09/2008,"16,670.00","16,590.00","16,670.00","16,590.00",,0.48%
17/09/2008,"16,590.00","16,600.00","16,610.00","16,590.00",,0.36%
16/09/2008,"16,530.00","16,480.00","16,590.00","16,535.00",,0.00%
15/09/2008,"16,530.00","16,580.00","16,580.00","16,557.50",,0.30%
12/09/2008,"16,480.00","16,560.00","16,580.00","16,535.00",,-0.24%
11/09/2008,"16,520.00","16,580.00","16,580.00","16,547.50",,-0.30%
10/09/2008,"16,570.00","16,560.00","16,580.00","16,550.00",,0.24%
09/09/2008,"16,530.00","16,570.00","16,600.00","16,555.00",,0.00%
08/09/2008,"16,530.00","16,480.00","16,600.00","16,540.00",,0.30%
05/09/2008,"16,480.00","16,550.00","16,580.00","16,535.00",,-0.54%
04/09/2008,"16,570.00","16,580.00","16,580.00","16,520.00",,0.24%
03/09/2008,"16,530.00","16,530.00","16,590.00","16,530.00",,0.24%
02/09/2008,"16,490.00","16,490.00","16,490.00","16,560.00",,0.00%
01/09/2008,"16,490.00","16,510.00","16,550.00","16,500.00",,0.18%
29/08/2008,"16,460.00","16,480.00","16,530.00","16,495.00",,-0.12%
28/08/2008,"16,480.00","16,560.00","16,570.00","16,520.00",,-0.54%
27/08/2008,"16,570.00","16,600.00","16,605.00","16,570.00",,0.12%
26/08/2008,"16,550.00","16,610.00","16,620.00","16,595.00",,-0.06%
25/08/2008,"16,560.00","16,570.00","16,650.00","16,575.00",,0.24%
22/08/2008,"16,520.00","16,580.00","16,590.00","16,560.00",,-0.06%
21/08/2008,"16,530.00","16,570.00","16,600.00","16,565.00",,-0.12%
20/08/2008,"16,550.00","16,590.00","16,650.00","16,580.00",,-0.54%
19/08/2008,"16,640.00","16,650.00","16,680.00","16,635.00",,0.30%
18/08/2008,"16,590.00","16,570.00","16,680.00","16,580.00",,0.18%
15/08/2008,"16,560.00","16,500.00","16,600.00","16,535.00",,0.42%
14/08/2008,"16,490.00","16,600.00","16,600.00","16,535.00",,-0.72%
13/08/2008,"16,610.00","16,550.00","16,625.00","16,570.00",,0.42%
12/08/2008,"16,540.00","16,430.00","16,580.00","16,460.00",,0.67%
11/08/2008,"16,430.00","16,440.00","16,440.00","16,425.00",,-0.54%
08/08/2008,"16,520.00","16,530.00","16,540.00","16,540.00",,-0.36%
07/08/2008,"16,580.00","16,580.00","16,600.00","16,570.00",,0.00%
06/08/2008,"16,580.00","16,680.00","16,680.00","16,575.00",,-0.60%
05/08/2008,"16,680.00","16,710.00","16,710.00","16,685.00",,-0.27%
04/08/2008,"16,725.00","16,740.00","16,740.00","16,735.00",,-0.09%
01/08/2008,"16,740.00","16,740.00","16,740.00","16,740.00",,0.06%
31/07/2008,"16,730.00","16,730.00","16,730.00","16,730.00",,-0.06%
30/07/2008,"16,740.00","16,740.00","16,740.00","16,740.00",,-0.18%
29/07/2008,"16,770.00","16,770.00","16,770.00","16,770.00",,0.12%
28/07/2008,"16,750.00","16,750.00","16,750.00","16,750.00",,0.00%
25/07/2008,"16,750.00","16,750.00","16,750.00","16,750.00",,-0.18%
24/07/2008,"16,780.00","16,780.00","16,780.00","16,780.00",,0.48%
23/07/2008,"16,700.00","16,700.00","16,700.00","16,700.00",,-0.30%
22/07/2008,"16,750.00","16,750.00","16,750.00","16,750.00",,0.84%
21/07/2008,"16,610.00","16,610.00","16,610.00","16,610.00",,-0.84%
18/07/2008,"16,750.00","16,750.00","16,750.00","16,750.00",,-0.42%
17/07/2008,"16,820.00","16,820.00","16,820.00","16,820.00",,0.00%
16/07/2008,"16,820.00","16,820.00","16,820.00","16,820.00",,-0.06%
15/07/2008,"16,830.00","16,830.00","16,830.00","16,830.00",,-0.03%
14/07/2008,"16,835.00","16,835.00","16,835.00","16,835.00",,-0.03%
11/07/2008,"16,840.00","16,840.00","16,840.00","16,840.00",,-0.02%
10/07/2008,"16,843.00","16,843.00","16,843.00","16,843.00",,-0.04%
09/07/2008,"16,849.00","16,849.00","16,849.00","16,849.00",,0.01%
08/07/2008,"16,848.00","16,848.00","16,848.00","16,848.00",,0.02%
07/07/2008,"16,845.00","16,845.00","16,845.00","16,845.00",,0.00%
04/07/2008,"16,845.00","16,845.00","16,845.00","16,845.00",,0.01%
03/07/2008,"16,843.00","16,843.00","16,843.00","16,843.00",,0.02%
02/07/2008,"16,839.00","16,839.00","16,839.00","16,839.00",,-0.02%
01/07/2008,"16,842.00","16,842.00","16,842.00","16,842.00",,0.01%
30/06/2008,"16,840.00","16,840.00","16,840.00","16,840.00",,-0.02%
27/06/2008,"16,844.00","16,844.00","16,844.00","16,844.00",,1.40%
26/06/2008,"16,611.00","16,611.00","16,611.00","16,611.00",,0.02%
25/06/2008,"16,608.00","16,608.00","16,608.00","16,608.00",,0.01%
24/06/2008,"16,606.00","16,606.00","16,606.00","16,606.00",,0.01%
23/06/2008,"16,605.00","16,605.00","16,605.00","16,605.00",,-0.01%
20/06/2008,"16,607.00","16,607.00","16,607.00","16,607.00",,-0.05%
19/06/2008,"16,615.00","16,615.00","16,615.00","16,615.00",,0.04%
18/06/2008,"16,609.00","16,609.00","16,609.00","16,609.00",,-0.06%
17/06/2008,"16,619.00","16,619.00","16,619.00","16,619.00",,0.04%
16/06/2008,"16,613.00","16,613.00","16,613.00","16,613.00",,0.07%
13/06/2008,"16,601.00","16,601.00","16,601.00","16,601.00",,-0.07%
12/06/2008,"16,613.00","16,613.00","16,613.00","16,613.00",,-0.05%
11/06/2008,"16,621.00","16,621.00","16,621.00","16,621.00",,2.03%
10/06/2008,"16,290.00","16,290.00","16,290.00","16,290.00",,0.06%
09/06/2008,"16,280.00","16,280.00","16,280.00","16,280.00",,-0.02%
06/06/2008,"16,283.00","16,283.00","16,283.00","16,283.00",,0.05%
05/06/2008,"16,275.00","16,275.00","16,275.00","16,275.00",,0.06%
04/06/2008,"16,265.00","16,265.00","16,265.00","16,265.00",,0.09%
03/06/2008,"16,250.00","16,250.00","16,250.00","16,250.00",,0.03%
02/06/2008,"16,245.00","16,245.00","16,245.00","16,245.00",,0.00%
30/05/2008,"16,245.00","16,245.00","16,245.00","16,245.00",,0.06%
29/05/2008,"16,236.00","16,236.00","16,236.00","16,236.00",,0.12%
28/05/2008,"16,216.00","16,216.00","16,216.00","16,216.00",,-0.02%
27/05/2008,"16,219.00","16,219.00","16,219.00","16,219.00",,0.06%
26/05/2008,"16,210.00","16,210.00","16,210.00","16,210.00",,0.10%
23/05/2008,"16,194.00","16,194.00","16,194.00","16,194.00",,0.06%
22/05/2008,"16,185.00","16,185.00","16,185.00","16,185.00",,0.04%
21/05/2008,"16,179.00","16,179.00","16,179.00","16,179.00",,0.04%
20/05/2008,"16,172.00","16,172.00","16,172.00","16,172.00",,0.01%
19/05/2008,"16,170.00","16,170.00","16,170.00","16,170.00",,0.07%
16/05/2008,"16,158.00","16,158.00","16,158.00","16,158.00",,0.03%
15/05/2008,"16,153.00","16,153.00","16,153.00","16,153.00",,-0.01%
14/05/2008,"16,155.00","16,155.00","16,155.00","16,155.00",,-0.01%
13/05/2008,"16,156.00","16,156.00","16,156.00","16,156.00",,0.07%
12/05/2008,"16,145.00","16,145.00","16,145.00","16,145.00",,0.02%
09/05/2008,"16,141.00","16,141.00","16,141.00","16,141.00",,0.01%
08/05/2008,"16,140.00","16,140.00","16,140.00","16,140.00",,-0.03%
07/05/2008,"16,145.00","16,145.00","16,145.00","16,145.00",,0.01%
06/05/2008,"16,144.00","16,144.00","16,144.00","16,144.00",,0.11%
05/05/2008,"16,127.00","16,127.00","16,127.00","16,127.00",,-0.01%
02/05/2008,"16,128.00","16,128.00","16,128.00","16,128.00",,0.07%
01/05/2008,"16,117.00","16,117.00","16,117.00","16,117.00",,0.00%
30/04/2008,"16,117.00","16,117.00","16,117.00","16,117.00",,0.00%
29/04/2008,"16,117.00","16,117.00","16,117.00","16,117.00",,-0.02%
28/04/2008,"16,120.00","16,120.00","16,120.00","16,120.00",,0.02%
25/04/2008,"16,116.00","16,116.00","16,116.00","16,116.00",,0.02%
24/04/2008,"16,113.00","16,113.00","16,113.00","16,113.00",,0.02%
23/04/2008,"16,110.00","16,110.00","16,110.00","16,110.00",,0.00%
22/04/2008,"16,110.00","16,110.00","16,110.00","16,110.00",,0.00%
21/04/2008,"16,110.00","16,110.00","16,110.00","16,110.00",,0.00%
18/04/2008,"16,110.00","16,110.00","16,110.00","16,110.00",,0.00%
17/04/2008,"16,110.00","16,110.00","16,110.00","16,110.00",,-0.04%
16/04/2008,"16,116.00","16,116.00","16,116.00","16,116.00",,0.02%
15/04/2008,"16,112.00","16,112.00","16,112.00","16,112.00",,0.00%
14/04/2008,"16,112.00","16,112.00","16,112.00","16,112.00",,-0.02%
11/04/2008,"16,115.00","16,115.00","16,115.00","16,115.00",,0.00%
10/04/2008,"16,115.00","16,115.00","16,115.00","16,115.00",,0.03%
09/04/2008,"16,110.00","16,110.00","16,110.00","16,110.00",,0.06%
08/04/2008,"16,100.00","16,100.00","16,100.00","16,100.00",,-0.11%
07/04/2008,"16,118.00","16,118.00","16,118.00","16,118.00",,0.05%
04/04/2008,"16,110.00","16,110.00","16,110.00","16,110.00",,-0.05%
03/04/2008,"16,118.00","16,118.00","16,118.00","16,118.00",,0.02%
02/04/2008,"16,115.00","16,115.00","16,115.00","16,115.00",,0.03%
01/04/2008,"16,110.00","16,110.00","16,110.00","16,110.00",,0.06%
31/03/2008,"16,100.00","16,100.00","16,100.00","16,100.00",,-0.06%
28/03/2008,"16,110.00","16,110.00","16,110.00","16,110.00",,0.06%
27/03/2008,"16,100.00","16,100.00","16,100.00","16,100.00",,0.75%
26/03/2008,"15,980.00","15,980.00","15,980.00","15,980.00",,1.04%
25/03/2008,"15,815.00","15,815.00","15,815.00","15,815.00",,0.00%
24/03/2008,"15,815.00","15,815.00","15,815.00","15,815.00",,-0.03%
21/03/2008,"15,820.00","15,820.00","15,820.00","15,820.00",,-0.06%
20/03/2008,"15,830.00","15,830.00","15,830.00","15,830.00",,-0.09%
19/03/2008,"15,845.00","15,845.00","15,845.00","15,845.00",,-0.06%
18/03/2008,"15,855.00","15,855.00","15,855.00","15,855.00",,-0.03%
17/03/2008,"15,860.00","15,860.00","15,860.00","15,860.00",,0.01%
14/03/2008,"15,858.00","15,858.00","15,858.00","15,858.00",,-0.02%
13/03/2008,"15,861.00","15,861.00","15,861.00","15,861.00",,0.01%
12/03/2008,"15,860.00","15,860.00","15,860.00","15,860.00",,-0.01%
11/03/2008,"15,862.00","15,862.00","15,862.00","15,862.00",,-0.02%
10/03/2008,"15,865.00","15,865.00","15,865.00","15,865.00",,-0.28%
07/03/2008,"15,910.00","15,910.00","15,910.00","15,910.00",,-0.03%
06/03/2008,"15,914.00","15,914.00","15,914.00","15,914.00",,-0.02%
05/03/2008,"15,917.00","15,917.00","15,917.00","15,917.00",,-0.03%
04/03/2008,"15,922.00","15,922.00","15,922.00","15,922.00",,-0.03%
